Fecha y Hora,Generación turbina kW,"Velocidad de viento en 110.0 metros [mean,m/s]","Dirección del viento en 108.0 metros [mean,grados]","Dirección del viento en 20.0 metros [mean,grados]","Radiación Solar Global Horizontal [mean,W/m2]","Presión Atmosférica [mean,hPa]","Temperatura en 108.0 metros [mean,C]","Humedad Relativa en 108.0 metros [mean,%]",Dia Juliano
2024-02-11 22:00:00,0.0,5.4643033333333335,152.28333333333333,131.51666666666668,0.0,751.9677166666667,15.886666666666665,53.00833333333333,738927.0
2024-02-11 23:00:00,0.0,3.0705753333333337,162.15,156.98333333333332,0.0,751.8833666666666,15.046666666666667,57.086666666666666,738927.0
2024-02-12 00:00:00,0.0,1.5747513333333334,182.28333333333333,163.04999999999998,0.0,751.6080333333333,14.08,62.405,738928.0
2024-02-12 01:00:00,0.0,1.6430665,146.04999999999998,129.26666666666668,0.0,751.3994166666666,14.148333333333333,61.001666666666665,738928.0
2024-02-12 02:00:00,0.0,2.186166,153.16666666666666,138.13333333333333,0.0,751.0014833333333,14.635,53.62833333333333,738928.0
2024-02-12 03:00:00,0.0,2.287657166666667,158.23333333333332,150.20000000000002,0.0,750.5737333333333,14.631666666666668,49.26833333333334,738928.0
2024-02-12 04:00:00,0.0,1.6599979999999999,173.5666666666667,144.9,0.0,750.5353166666667,14.325000000000001,51.330000000000005,738928.0
2024-02-12 05:00:00,0.0,2.8656434999999996,158.41666666666666,139.18333333333334,0.0,750.55185,14.065,55.435,738928.0
2024-02-12 06:00:00,0.0,3.9332274999999997,147.15,126.55,13.555493683333333,750.6706666666668,15.208333333333334,45.01833333333334,738928.0
2024-02-12 07:00:00,0.0,3.1906813333333335,151.63333333333333,132.86666666666667,109.06415333333332,751.1984333333334,15.415000000000001,42.46333333333333,738928.0
2024-02-12 08:00:00,0.0,2.1994786666666664,181.9,195.9333333333333,407.0845833333333,752.0791666666668,15.589999999999998,43.895,738928.0
2024-02-12 09:00:00,0.0,3.1107511666666667,192.5,201.4,644.0077166666666,752.7530833333334,16.900000000000002,38.06,738928.0
2024-02-12 10:00:00,3.0303030303030303,5.1484681666666665,189.1833333333333,196.75,841.2348166666666,752.7612333333333,18.075,35.803333333333335,738928.0
