,Fecha y Hora,Generación turbina kW,pitch_angle,rotor_speed,Velocidad Real,Velocidad Predicha
1702,2024-03-19 09:00:00,2829.3939393939395,-9.046418025418621,1.808498827342114,10.679145,10.14452171325684
1703,2024-03-19 10:00:00,2758.4848484848485,-8.700124283916175,1.832204169197261,9.936891833333334,10.34061717987061
1704,2024-03-19 11:00:00,2583.6363636363635,-8.604097532531462,1.9118431037620638,9.1629795,9.418787956237793
1705,2024-03-19 12:00:00,2310.909090909091,-8.797991351816744,1.8240083002053271,9.6001265,8.681896209716797
1706,2024-03-19 13:00:00,1462.4242424242425,-6.901775430974954,1.8670300109284612,8.3323245,8.707154273986816
1707,2024-03-19 14:00:00,631.2121212121212,-9.137187161509349,1.8941895790936396,7.6817725,7.599740982055664
1708,2024-03-19 15:00:00,353.6363636363636,-9.547586198662595,1.8759131514155367,6.279036833333334,7.453803062438965
1709,2024-03-19 16:00:00,902.4242424242424,-8.552020900301208,1.7699098269722882,7.993118833333334,6.522659301757812
1710,2024-03-19 17:00:00,770.3030303030303,-8.686638936713491,1.852481560374634,6.778818666666667,7.365367889404297
1711,2024-03-19 18:00:00,843.6363636363636,-8.563785480790486,1.8492221846469001,5.993066666666667,5.39948844909668
1712,2024-03-19 19:00:00,686.969696969697,-9.622561806022452,1.651898084120487,4.7599125,4.779796600341797
1713,2024-03-19 20:00:00,333.6363636363636,-8.809566034503778,1.2302449177606092,3.6190895,3.862761735916138
1714,2024-03-19 21:00:00,1971.8181818181813,84.73033276967635,0.004586562809394706,2.548152833333333,3.336624622344971
1715,2024-03-19 22:00:00,2195.151515151515,-8.48766743928504,1.0692956219605778,3.096274166666667,3.154649019241333
1716,2024-03-19 23:00:00,2127.2727272727275,-9.25455006121434,1.7731785981118529,7.774355499999999,4.77743673324585
1717,2024-03-20 00:00:00,2818.181818181818,-9.155192825435222,1.862769195387144,9.414329666666667,9.892510414123535
1718,2024-03-20 01:00:00,2454.5454545454545,-8.989221964838158,1.9086197333693047,10.15829316666667,9.931131362915039
1719,2024-03-20 02:00:00,2569.696969696969,-8.621781855209314,1.886938673749175,9.307970333333332,9.954649925231934
1720,2024-03-20 03:00:00,0.0,17.89189823220198,1.61453308585443,10.05869716666667,8.536623001098633
1721,2024-03-20 04:00:00,0.0,16.97935291364836,1.7833009843774412,10.67141666666667,9.626371383666992
1722,2024-03-20 05:00:00,0.0,17.687956253279573,1.4964983989289586,8.644442666666666,9.93163013458252
1723,2024-03-20 06:00:00,0.0,17.47642778979352,1.1260219750425136,7.104754,9.02093505859375
1724,2024-03-20 07:00:00,2636.3636363636365,-9.159854415352857,1.872807894297846,6.480953,7.438415050506592
1725,2024-03-20 08:00:00,2327.2727272727275,-9.318277381108096,1.9352731679685282,7.9415105,6.472297668457031
1726,2024-03-20 09:00:00,1924.242424242424,-8.177875849169608,1.8344691364740193,6.0484345,6.980647087097168
1727,2024-03-20 10:00:00,1530.3030303030305,-8.658933693629177,1.747381829543392,5.076309333333334,5.118592739105225
1728,2024-03-20 11:00:00,845.4545454545455,-8.782569879402903,1.6019645585047984,4.585575333333334,4.8170166015625
1729,2024-03-20 12:00:00,178.78787878787878,-8.975374011685462,1.8395750595720914,5.325204166666667,4.672996520996094
1730,2024-03-20 13:00:00,21.21212121212121,-8.882163812749758,1.547589504342672,4.348955,5.388223648071289
1731,2024-03-20 14:00:00,75.75757575757575,-8.217083009206931,1.8761342331535493,7.235661166666667,5.355628967285156
1732,2024-03-20 15:00:00,533.3333333333334,-8.750318872625856,1.8459406122479844,8.674391333333332,7.797708511352539
1733,2024-03-20 16:00:00,0.0,17.232251005167814,1.5783146083219546,9.498075,8.263826370239258
1734,2024-03-20 17:00:00,0.0,15.396835121166214,1.6357688550663767,9.6166105,8.252287864685059
1735,2024-03-20 18:00:00,0.0,14.545171122030794,1.519937466845324,7.708677666666666,7.593404769897461
1736,2024-03-20 19:00:00,0.0,7.007291542835559,1.7711644807806624,6.151286,5.888876914978027
1737,2024-03-20 20:00:00,0.0,9.68727569558515,1.6398316410831566,6.387626,5.777578830718994
1738,2024-03-20 21:00:00,221.2121212121212,-8.388450347563598,1.872660590118142,5.478415833333333,6.239721298217773
1739,2024-03-20 22:00:00,0.0,10.177640156708238,0.897944541747075,4.154024833333334,5.32856559753418
1740,2024-03-20 23:00:00,0.0,85.38931732029684,0.09749445327185638,2.725674333333333,4.337063312530518
1741,2024-03-21 00:00:00,0.6060606060606061,85.0705117218935,0.1652616090547246,2.4809035,3.457177400588989
1742,2024-03-21 01:00:00,0.0,-0.6164313712669254,0.7609937759190636,3.010199833333333,2.528189659118652
1743,2024-03-21 02:00:00,0.0,-0.2961503306148881,0.8377544207096108,3.6560245,2.908910989761353
1744,2024-03-21 03:00:00,0.0,6.056328008994581,0.9755832102777465,3.195478833333333,3.525311708450317
1745,2024-03-21 04:00:00,0.0,17.966959578193343,0.5922283199169265,4.151920666666666,2.904385566711426
1746,2024-03-21 05:00:00,0.0,8.718408903024049,0.8885572103133568,3.835888666666667,3.510193347930908
1747,2024-03-21 06:00:00,0.0,17.160951699843046,0.49831975375639487,3.553004666666667,3.026066064834595
1748,2024-03-21 07:00:00,0.0,8.51073459247341,1.0425084763567978,4.100508833333333,3.001167058944702
1749,2024-03-21 08:00:00,0.0,10.312586771126002,1.0161510663408664,4.246874833333334,3.579254627227783
1750,2024-03-21 09:00:00,0.0,18.811532294866954,0.6046488708939824,4.062830333333333,4.000713348388672
1751,2024-03-21 10:00:00,0.0,10.097539732860307,1.1485709201728227,5.177154833333334,4.510199546813965
1752,2024-03-21 11:00:00,20.90909090909091,-8.183959002908226,1.8567580258536907,6.072954833333334,5.570724010467529
1753,2024-03-21 12:00:00,137.27272727272728,-8.902740765463992,1.896304091410229,7.042652833333332,6.388748168945312
1754,2024-03-21 13:00:00,143.93939393939394,-8.988292241192484,1.8644821826419498,7.876842499999999,7.333437919616699
1755,2024-03-21 14:00:00,149.6969696969697,-8.171184081070509,1.8208650232697874,8.713221,8.12436294555664
1756,2024-03-21 15:00:00,150.3030303030303,-8.470877829264,1.8248395524366101,10.30104016666667,8.981674194335938
1757,2024-03-21 16:00:00,248.4848484848485,-8.212531755219358,1.8485385450152088,11.01185166666667,10.3645076751709
1758,2024-03-21 17:00:00,384.8484848484849,-9.303241228093535,1.7723869353290371,11.23851333333334,10.27884864807129
1759,2024-03-21 18:00:00,1334.8484848484848,-8.865840426053806,1.8145074298626653,10.58242133333333,10.06800079345703
1760,2024-03-21 19:00:00,852.7272727272727,-8.445947542846048,1.77725103657067,9.060534333333331,8.899574279785156
1761,2024-03-21 20:00:00,247.27272727272728,-9.86498139678483,1.9658135046825316,7.009673666666667,7.650637149810791
1762,2024-03-21 21:00:00,38.48484848484848,-9.084867103650698,1.7943137654507153,6.629899833333333,6.560498237609863
1763,2024-03-21 22:00:00,95.15151515151516,-8.370830970850044,1.8752319898619303,6.862143666666667,6.325475692749023
1764,2024-03-21 23:00:00,0.0,10.546049173536115,1.444933576948445,5.928511,5.328504085540771
1765,2024-03-22 00:00:00,47.27272727272727,-9.571488686751715,1.8520249678852656,5.6606785,5.037788391113281
1766,2024-03-22 01:00:00,0.0,16.89502172622291,0.7609584613503837,4.755311666666667,5.735909938812256
1767,2024-03-22 02:00:00,0.0,10.866292826350668,1.1531431409747273,5.176313333333334,4.781282424926758
1768,2024-03-22 03:00:00,7.575757575757576,-6.13141163347805,1.472015898565632,6.122851666666667,5.141782760620117
1769,2024-03-22 04:00:00,57.87878787878788,-8.702636196768681,1.8002454967693002,6.7671615,5.759807586669922
1770,2024-03-22 05:00:00,40.30303030303031,-8.737856588681638,1.7832084663607384,6.113719666666667,5.891498565673828
1771,2024-03-22 06:00:00,101.51515151515152,-8.400575124166854,1.8026674252019934,5.474025166666666,5.326465129852295
1772,2024-03-22 07:00:00,129.3939393939394,-8.842929353500523,1.7440873653752489,5.660888833333334,5.152078628540039
1773,2024-03-22 08:00:00,160.9090909090909,-10.02484526808901,1.6115915608917548,4.754371833333333,5.378531455993652
1774,2024-03-22 09:00:00,164.24242424242425,-9.430482652384697,1.7590406420047693,5.451103833333334,5.227309226989746
1775,2024-03-22 10:00:00,234.24242424242425,-9.041569103172495,1.818397866265052,5.8873955,6.235726356506348
1776,2024-03-22 11:00:00,230.9090909090909,-10.285108262177399,1.8423531528942974,5.711248833333333,6.13984489440918
1777,2024-03-22 12:00:00,220.9090909090909,-8.946375608133602,1.8810549642322736,6.303641833333334,6.00398588180542
1778,2024-03-22 13:00:00,233.93939393939397,-9.828513028598941,1.8564749002471574,6.663734666666667,6.897238254547119
1779,2024-03-22 14:00:00,243.3333333333333,-8.728323813905028,1.923248473806748,7.245635166666666,7.711755752563477
